car_id,msrp,make,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,vehicle_size,vehicle_style,highway_mpg,city_mpg
2578,44465,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17
2579,42075,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17
2580,33550,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2581,39965,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17
2582,35590,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17
2583,27975,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2584,37370,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2585,27585,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2586,33860,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2587,33445,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18
2588,45860,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16
2589,40375,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16
2590,42380,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16
2591,29610,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2592,30000,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2593,37430,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,23,16
2594,40985,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17
2595,39185,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17
2596,37670,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2597,31825,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2598,37425,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17
2599,37340,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,22,17
2600,39280,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2601,33985,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,24,18
2602,40580,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,16
2603,31610,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18
2604,39580,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,22,17
2605,42555,Chevrolet,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,22,17
2606,33360,Chevrolet,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,24,18
2607,21945,Chevrolet,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,33,25
2608,16095,Chevrolet,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,35,25
2609,18835,Chevrolet,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40,29
2610,14845,Chevrolet,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,26
2611,17845,Chevrolet,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,35,25
2612,20545,Chevrolet,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,27
2613,20245,Chevrolet,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,27
2614,16455,Chevrolet,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,26
2615,18145,Chevrolet,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,35,24
2616,20345,Chevrolet,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,27
2617,16755,Chevrolet,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,26
2618,20095,Chevrolet,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,34,27
2619,14945,Chevrolet,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,26
2620,16195,Chevrolet,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,35,24
2621,21495,Chevrolet,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,33,25
2622,21215,Chevrolet,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,36,27
2623,17580,Chevrolet,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,25
2624,18970,Chevrolet,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,34,24
2625,19720,Chevrolet,138.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,39,28
2626,26685,Chevrolet,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109,128
2627,27010,Chevrolet,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109,128
2628,25170,Chevrolet,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109,128
2629,25560,Chevrolet,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109,128
2630,25510,Chevrolet,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109,128
2631,25120,Chevrolet,140.0,0.0,DIRECT_DRIVE,front wheel drive,4.0,Compact,4dr Hatchback,109,128
2632,14040,Chevrolet,84.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,39,31
2633,15095,Chevrolet,84.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,39,30
2634,15440,Chevrolet,84.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,39,31
2635,12270,Chevrolet,84.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,39,31
2636,13580,Chevrolet,84.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,39,30
2637,16535,Chevrolet,84.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,39,30
2638,14685,Chevrolet,98.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,41,30
2639,17285,Chevrolet,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,41,31
2640,15785,Chevrolet,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,41,31
2641,13760,Chevrolet,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,41,31
2642,12660,Chevrolet,98.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,41,30
2643,16185,Chevrolet,98.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,41,30
2644,16325,Chevrolet,98.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,38,29
2645,13000,Chevrolet,98.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,38,29
2646,14100,Chevrolet,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,38,30
2647,15925,Chevrolet,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,38,30
2648,14825,Chevrolet,98.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,38,29
2649,17425,Chevrolet,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,38,30
2650,85542,Maserati,390.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10
2651,89622,Maserati,390.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,16,10
2652,89622,Maserati,390.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,16,10
2653,85542,Maserati,390.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10
2654,87252,Maserati,385.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10
2655,91415,Maserati,385.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,16,11
2656,97395,Dodge,640.0,10.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,12
2657,120395,Dodge,640.0,10.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,12
2658,107385,Dodge,640.0,10.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,12
2659,84885,Dodge,640.0,10.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,19,12
2660,43475,Chevrolet,415.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,21,14
2661,45745,Chevrolet,415.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,21,14
2662,46575,Chevrolet,415.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,20,14
2663,41620,Chevrolet,300.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,18,14
2664,42555,Chevrolet,395.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,18,14
2665,39240,Chevrolet,395.0,8.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,18,14
2666,2823,Dodge,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,Coupe,22,16
2667,2350,Dodge,222.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,23,17
2668,2203,Dodge,222.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,23,17
2669,2575,Dodge,222.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,23,17
2670,3219,Dodge,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,Coupe,22,16
2671,3044,Dodge,222.0,6.0,MANUAL,front wheel drive,2.0,Compact,Coupe,23,17
2672,3732,Dodge,320.0,6.0,MANUAL,all wheel drive,2.0,Compact,Coupe,22,16
2673,21450,Dodge,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,19
2674,22695,Dodge,200.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,26,18
2675,23520,Dodge,200.0,6.0,AUTOMATIC,front wheel drive,2.0,Midsize,Coupe,25,18
2676,22370,Dodge,200.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,25,17
2677,21735,Dodge,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,19
2678,23335,Dodge,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,19
2679,22980,Dodge,200.0,6.0,MANUAL,front wheel drive,2.0,Midsize,Coupe,27,18
2680,20255,Dodge,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,19
2681,23755,Dodge,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,19
2682,20825,Dodge,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,20
2683,54205,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16
2684,63785,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16
2685,57205,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15
2686,66785,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15
2687,52000,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15
2688,49000,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16
2689,54730,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16
2690,57730,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15
2691,64440,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16
2692,52700,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15
2693,49700,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16
2694,67440,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15
2695,58045,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15
2696,49915,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16
2697,67730,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15
2698,52915,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,15
2699,55045,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16
2700,64730,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16
2701,2000,Subaru,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,23,15
2702,2000,Subaru,230.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,Coupe,23,15
2703,2230,Subaru,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,23,15
2704,2000,Subaru,230.0,6.0,AUTOMATIC,front wheel drive,2.0,Compact,Coupe,23,15
2705,2472,Subaru,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,22,15
2706,2283,Subaru,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,22,15
2707,2749,Subaru,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,22,15
2708,2512,Subaru,230.0,6.0,AUTOMATIC,all wheel drive,2.0,Compact,Coupe,22,15
2709,51145,Chevrolet,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,20
2710,53950,Chevrolet,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,23,20
2711,54775,Chevrolet,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,23,20
2712,51970,Chevrolet,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,20
2713,56425,Chevrolet,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,23,20
2714,53620,Chevrolet,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,20
2715,54505,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,16
2716,61085,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16
2717,49300,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,16
2718,46300,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16
2719,51505,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16
2720,64085,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,16
2721,64740,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,16
2722,47000,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16
2723,55030,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,16
2724,52030,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16
2725,50000,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,16
2726,61740,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16
2727,50215,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,16
2728,55345,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,16
2729,47215,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16
2730,62030,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16
2731,52345,Chevrolet,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,23,16
2732,65030,Chevrolet,355.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,22,16
2733,31620,Ford,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,22,15
2734,28880,Ford,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,22,15
2735,29770,Ford,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Wagon,24,16
2736,27030,Ford,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Wagon,24,16
2737,32600,Ford,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,22,15
2738,30750,Ford,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Wagon,24,16
2739,32325,Ford,263.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Wagon,24,17
2740,33180,Ford,263.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,22,15
2741,34175,Ford,263.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,22,15
2742,31330,Ford,263.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Wagon,24,17
2743,30120,Ford,263.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,22,15
2744,28270,Ford,263.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Wagon,24,17
2745,29485,Ford,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,29,19
2746,27055,Ford,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,29,19
2747,40220,Ford,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,25,17
2748,31335,Ford,288.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,26,18
2749,36255,Ford,288.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,26,18
2750,34405,Ford,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,29,19
2751,29540,Ford,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18
2752,34460,Ford,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18
2753,27110,Ford,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18
2754,31390,Ford,288.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,17
2755,40275,Ford,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16
2756,36310,Ford,288.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,17
2757,36855,Ford,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18
2758,29775,Ford,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18
2759,42520,Ford,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,16
2760,31625,Ford,288.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,17
2761,38705,Ford,288.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,17
2762,27345,Ford,288.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18
2763,40355,Ford,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,22,16
2764,36815,Ford,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,22,16
2765,37855,Ford,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,22,16
2766,39310,Ford,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,22,16
2767,37435,Ford,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,21,15
2768,38480,Ford,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,21,15
2769,38355,Ford,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,22,16
2770,39415,Ford,280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,22,16
2771,30225,Volkswagen,200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26,20
2772,28230,Volkswagen,200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26,20
2773,33235,Volkswagen,200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26,20
2774,37650,Volkswagen,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26,21
2775,39625,Volkswagen,200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26,20
2776,26255,Volkswagen,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26,21
2777,35565,Volkswagen,200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26,20
2778,33590,Volkswagen,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26,21
2779,31260,Volkswagen,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26,21
2780,28250,Volkswagen,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26,21
2781,24890,Volkswagen,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26,21
2782,36420,Volkswagen,200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26,20
2783,33365,Volkswagen,200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26,20
2784,28700,Volkswagen,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26,21
2785,26865,Volkswagen,200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26,20
2786,31390,Volkswagen,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26,21
2787,34445,Volkswagen,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,26,21
2788,30675,Volkswagen,200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,26,20
2789,30095,Volkswagen,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,24,20
2790,32070,Volkswagen,200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,20
2791,26970,Volkswagen,200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,20
2792,34580,Volkswagen,200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,20
2793,24995,Volkswagen,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,24,20
2794,36475,Volkswagen,200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,24,20
2795,34500,Volkswagen,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,24,20
2796,32605,Volkswagen,200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,24,20
2797,39780,Nissan,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,12
2798,34440,Nissan,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18,13
2799,37580,Nissan,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,12
2800,31910,Nissan,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18,13
2801,34760,Nissan,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,12
2802,29360,Nissan,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18,13
2803,33990,Nissan,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18,13
2804,37320,Nissan,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,12
2805,43280,Nissan,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,12
2806,34640,Nissan,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,12
2807,40580,Nissan,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18,13
2808,32210,Nissan,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,12
2809,31790,Nissan,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18,13
2810,36840,Nissan,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,12
2811,41160,Nissan,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18,13
2812,32490,Nissan,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,12
2813,32060,Nissan,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18,13
2814,34910,Nissan,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,12
2815,31940,Nissan,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18,13
2816,38170,Nissan,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,12
2817,34140,Nissan,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,18,13
2818,34790,Nissan,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,12
2819,40370,Nissan,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,12
2820,43860,Nissan,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,12
2821,29640,Nissan,317.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18,13
2822,36990,Nissan,317.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,17,12
2823,48390,Volkswagen,350.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,17,12
2824,39300,Volkswagen,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,20,14
2825,68340,Volkswagen,310.0,10.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,20,15
2826,42800,Volkswagen,221.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,17
2827,39300,Volkswagen,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,20,14
2828,48900,Volkswagen,350.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,18,13
